detection_model,metric,correlation,pvalue,significant
xlm-roberta-base,L_HIM_PRON,0.10170935851678045,0.0012226022580918172,True
xlm-roberta-base,L_HER_OBJECT_PRON,0.10913798679430849,0.0005183358586601082,True
xlm-roberta-base,L_IT_OBJECT_PRON,0.06979481253667454,0.026700424604035315,True
xlm-roberta-base,L_US_PRON,0.04765733683906997,0.13051978784516738,False
xlm-roberta-base,L_THEM_PRON,-0.023848131917701944,0.449455675005869,False
xlm-roberta-base,L_MY_PRON,0.08159107848389296,0.009554630581674411,True
xlm-roberta-base,L_YOUR_PRON,0.05599012743447445,0.07559790947125289,False
xlm-roberta-base,L_HIS_PRON,0.05965980100704361,0.05829453225816472,False
xlm-roberta-base,L_HER_PRON,0.0822598200278516,0.008978886025850613,True
xlm-roberta-base,L_ITS_PRON,-0.06440114805625549,0.040928021796388464,True
xlm-roberta-base,L_OUR_PRON,0.002217881617945566,0.9439323787144736,False
xlm-roberta-base,L_THEIR_PRON,-0.00494972995095027,0.8752802920098475,False
xlm-roberta-base,L_YOURS_PRON,0.03251380014560674,0.3024128304686298,False
xlm-roberta-base,L_THEIRS_PRON,0.035523247860112746,0.25983365064889563,False
xlm-roberta-base,L_HERS_PRON,0.08658695318790365,0.005944861985271831,True
xlm-roberta-base,L_OURS_PRON,0.03511323746729769,0.26537746655169175,False
xlm-roberta-base,L_MYSELF_PRON,-0.0026791216731861483,0.9322978912606238,False
xlm-roberta-base,L_YOURSELF_PRON,0.08988730710226882,0.0042891280512829325,True
xlm-roberta-base,L_HIMSELF_PRON,-0.01712251214217872,0.5871379324839043,False
xlm-roberta-base,L_HERSELF_PRON,-0.02686707708317872,0.3941593289546095,False
xlm-roberta-base,L_ITSELF_PRON,-0.036261398471980386,0.2500559414278556,False
xlm-roberta-base,L_OURSELVES_PRON,0.015110751860976188,0.6318080297847833,False
xlm-roberta-base,L_YOURSELVES_PRON,0.042520909725276265,0.17735878571620478,False
xlm-roberta-base,L_THEMSELVES_PRON,-0.08088978749810619,0.010193489054392548,True
xlm-roberta-base,L_FIRST_PERSON_SING_PRON,0.043003474015886785,0.1724873154600271,False
xlm-roberta-base,L_SECOND_PERSON_PRON,0.030280458616995923,0.3368528705063697,False
xlm-roberta-base,L_THIRD_PERSON_SING_PRON,0.007824437835442647,0.8040463866887877,False
xlm-roberta-base,L_THIRD_PERSON_PLURAL_PRON,-0.0031796174270542817,0.9196896019828731,False
xlm-roberta-base,VF_INFINITIVE,0.020187185616231756,0.5220469636985495,False
